GID_date,Site_ID,GID,GID_gg,GID_hr
87372,,,60002,
87373,,73838,,
87374,,,,73296
87375,,,76244,
87376,,73839,,
87377,,,,73297
87378,,,76245,
87379,,73840,,
87380,,,,73298
87381,,,76246,
87382,,73841,,
87383,,,,73300
87384,,,76247,
87385,,,,73299
87386,,73843,,
87387,,73844,,
87390,,,,73302
87391,,,,73303
87393,,,76249,
87394,,,76250,
87395,20283,,,
87396,,20283,,
87397,,73845,,
87398,,,,73304
87399,,,,73305
87400,,,,73306
87401,,,76251,
87402,,,76252,
87403,,,76253,
87404,,,76254,
87405,,,76255,
87406,,,76256,
87407,20284,,,
20459,,20284,,
87408,,,,73308
87409,,,76258,
87410,,,76259,
87411,,,76260,
87412,,73846,,
87413,,73847,,
87414,,73848,,
87415,,,,73309
87416,,,,73310
87417,,,,73311
87418,,,76264,
87419,,,76261,
87420,,,76262,
87421,,,76263,
87422,,20285,,
87423,,,,73312
87424,,,76265,
87425,,,76266,
87426,,10005,,
87427,,,,73313
87428,,,76267,
87429,,73849,,
87430,,73850,,
87431,,73851,,
87432,,73852,,
87434,,73854,,
87435,,73855,,
87436,,73856,,
87437,,73857,,
87438,,73858,,
87439,,73859,,
87441,,73861,,
87442,,73862,,
87443,,73863,,
87444,,,,73314
87445,,,76268,
87446,,,,73315
87447,,,76269,
87448,,,,73316
87449,,,76270,
87450,,,,73317
87451,,,76271,
87452,,,,73318
87453,,,76272,
87454,,,,73319
87455,,,76273,
87456,,,,73320
87457,,,76274,
87458,,,,73321
87459,,,76275,
87460,,,,73322
87461,,,76276,
87462,,,,73323
87463,,,76277,
87464,,,,73324
87465,,,76278,
87466,,,76279,
87467,,,,73325
87468,,,76280,
87469,,,,73326
87470,,,76281,
87471,,,76282,
87472,,60092,,
87473,,,,73327
87474,,,60051,
87475,,,76283,
87476,,,76284,
87477,,,,73328
87478,,,,73329
87479,,,60043,
87480,,72327,,
87481,,,,73291
87482,,73864,,
87483,,73866,,
87484,,73867,,
87485,,73868,,
87486,,73869,,
87487,,73871,,
87488,,,,73337
87489,,,,73336
87490,,,,73335
87491,,,,73334
87492,,,,73333
87493,,,,73332
87494,,,,73331
87495,,,,73330
87496,,,76285,
87497,,,76286,
87498,,,76287,
87499,,,76288,
87500,,,76289,
87501,,,76290,
87502,,,76291,
87503,,,76292,
87504,,,76293,
87505,,10020,,
87506,,73872,,
87507,,73873,,
87508,,73875,,
87509,,60088,,
87510,,73876,,
87511,,,76303,
87512,,73877,,
87513,,,,73344
87514,,,,73338
87515,,,,73339
87516,,,,73340
87517,,,,73341
87518,,,,73342
87519,,,,73343
87520,,,,73345
87521,,,76294,
87522,,,76295,
87523,,,76296,
87524,,,76297,
87525,,,76298,
87526,,,76299,
87527,,,76300,
87528,,,76301,
87529,,,76302,
87530,,,76304,
87531,,,76305,
87532,,,76306,
87533,,,76307,
87534,,,76308,
87535,,,76309,
87536,,,76310,
87537,,,76311,
87538,,,76312,
87539,,,76313,
87540,,,76314,
87544,,10023,,
87545,,,,73347
87546,,,,73348
87547,,,76316,
87548,,,76317,
87549,,,76318,
87550,,,76319,
87551,,,76320,
87556,,10027,,
87557,,,,73350
87558,,,,73351
87559,,,76323,
87560,,,76324,
87561,,,76325,
87562,,,76326,
87566,,,76331,
87569,,10056,,
87570,,,,73353
87571,,,76332,
87572,,,76333,
87573,,60091,,
87574,,,76334,
87575,,,76335,
87576,,,76336,
87577,,,76337,
87578,72898,,,
87579,,73879,,
87580,,,,73354
87581,,,76338,
87582,,,76339,
87583,,,76340,
87587,,10031,,
87588,,,,73355
87589,,,76343,
87603,,10035,,
87604,,,76349,
87605,,10036,,
87606,,73881,,
87607,,,,73361
87608,,,,73362
87609,,,76352,
87610,,,76350,
87612,,,76353,
87614,,10037,,
87615,,,,73363
87616,,,76355,
87617,,,,73246
87618,,,,73247
87619,,,76174,
87620,,,76356,
87621,,10039,,
87622,,,,73364
87623,,,76357,
87624,,,76358,
87625,,10040,,
87626,,,,73365
87627,,,76360,
87628,,,76361,
87629,,10041,,
87630,,,,73366
87631,,,76362,
87632,,10042,,
87633,,,,73367
87634,,,76363,
87635,,10043,,
87636,,,,73368
87637,,,76364,
87638,,10044,,
87639,,,,73370
87640,,,,73371
87641,,,76367,
87642,,,76366,
87643,,73883,,
87644,,,76368,
87645,,10045,,
87646,,73884,,
87647,,73885,,
87648,,,,73374
87649,,,,73372
87650,,,,73373
87651,,,76369,
87652,,,76370,
87653,,,76371,
87654,,,76372,
87655,,,76373,
87656,,,,73375
87657,,,76376,
87658,,,76377,
87659,,,76378,
87669,,10048,,
87670,,,,73379
87671,,,76382,
87672,,,76383,
87673,,73893,,
87674,,73892,,
87675,,10050,,
87676,,,76384,
87677,,,76385,
87678,,,76386,
87679,,73888,,
87680,,73889,,
87681,,73890,,
87682,,73891,,
87684,,,,73384
87685,,,,73385
87686,,,,73386
87687,,,,73387
87688,,,,73388
87689,,,,73389
87690,,,76392,
87691,,,76387,
87692,,,76388,
87693,,,76389,
87694,,,76390,
87695,,,76391,
87696,,,76393,
87697,,,76394,
87698,,,76395,
87699,,,76396,
87700,,73894,,
87701,,10052,,
87702,,,,73391
87703,,,76398,
87704,,,,73390
87705,,,76397,
87706,,,76399,
87707,,,76400,
87708,,10053,,
87709,,73895,,
87710,,,,73393
87711,,,,73392
87712,,,76401,
87713,,,76402,
87714,,,76403,
87715,,,76404,
87716,,,76405,
87717,,,76406,
87718,,,76407,
87719,,73896,,
87720,,10055,,
87721,,,,73395
87722,,,,73394
87723,,,76408,
87724,,,76409,
87725,,10058,,
87726,,,,73396
87727,,,76410,
87728,,10059,,
87729,,,,73397
87730,,,76411,
87731,,,76412,
87732,,10060,,
87733,,,,73398
87734,,,76413,
87735,,10061,,
87736,,,,73399
87737,,,76414,
87738,,,76415,
87739,,,76416,
87740,,,76417,
87741,,,76418,
87742,,,76419,
87743,,10062,,
87744,,,,73400
87745,,,76420,
87746,,,76421,
87747,,,76422,
87748,,,76423,
87749,,,76424,
87750,,,76425,
87754,,10064,,
87755,,,,73402
87756,,,76428,
87760,,10069,,
87761,,,,73404
87762,,,76430,
87763,,10072,,
87764,,,,73405
87765,,,76431,
87766,,,76432,
87767,,,76433,
87768,,10073,,
87769,,,,73406
87770,,,76434,
87771,,,76435,
87775,,10076,,
87776,,,,73408
87777,,,,73409
87778,,,76437,
87779,,,76438,
87780,,10077,,
87781,,,,73410
87782,,,76440,
87783,,,76441,
87784,,,76442,
87785,,,76443,
87786,,,76444,
87787,,,76445,
10083,,10078,,
87788,,,,73412
87789,,,76449,
87790,,,76450,
87791,,,76451,
87795,,10080,,
87796,,,,73414
87797,,,76453,
87798,,10081,,
87799,,,,73415
87800,,,76454,
87801,,,76455,
87802,72900,,,
87803,,10084,,
87804,,,,73416
87805,,,,73417
87806,,,,73418
87807,,,76456,
87808,,,76457,
87809,,,76458,
87810,,,76459,
87813,,,76462,
87814,72901,,,
87815,72902,,,
87816,72903,,,
87817,72904,,,
87822,,10086,,
87823,,,,73420
87824,,,76465,
87825,,,76466,
87826,,,76467,
87827,,10088,,
87828,,,,73421
87829,,,,73422
87830,,,76468,
87831,,,76469,
87832,,,76470,
87833,,10090,,
87834,,,76471,
87835,,,76472,
87836,,,,73424
87837,,10095,,
87838,,,76473,
87839,,,76474,
87840,,,76475,
87841,,10096,,
87842,,,,73425
87843,,,,73426
87844,,,,73427
87845,,,76476,
87846,,,76477,
87847,,,76478,
87848,,10097,,
87849,,,,73428
87850,,,76479,
87851,,10100,,
87852,,,,73429
87853,,,76480,
87854,,,76481,
87855,,,76482,
87856,,,76483,
87857,,10101,,
87858,,,,73430
87859,,,76484,
87860,,,76485,
87861,,,76486,
87862,,10215,,
87863,,,,73431
87864,,,76487,
87865,,10103,,
87866,,,,73432
87867,,,76488,
87868,,10104,,
87869,,,,73433
87870,,,,73434
87871,,,,73435
87872,,,76489,
87873,,,76490,
87874,,,76491,
87875,,10106,,
87876,,,,73436
87877,,,76492,
87878,,,76493,
87879,,,76494,
87886,,10109,,
87887,,,,73439
87888,,,76498,
87889,,73916,,
87890,,10110,,
87891,,,,73440
87892,,,,73441
87893,,,76503,
87894,,,76500,
87895,,,76501,
87896,,,76502,
87897,,10111,,
87898,,,,73442
87899,,,76504,
87900,,,76505,
87901,,,76506,
87906,,40001,,
87907,,,76509,
87908,,,76510,
87909,,,76511,
87910,,,76512,
87911,,,76513,
87912,,,76514,
87913,,,76515,
87914,,,76516,
87915,,73897,,
87916,,73898,,
87917,,,76517,
87918,,,,73444
87919,,,,73445
87920,,,76518,
87921,,,76519,
87922,,73900,,
87923,,73899,,
87924,,73901,,
87925,,73902,,
87926,,73903,,
87927,,73904,,
87928,,73905,,
87929,,73906,,
87930,,73907,,
87931,,73908,,
87932,,73909,,
87933,,73910,,
87934,,73911,,
87935,,73912,,
87936,,73913,,
87937,,73914,,
87938,,73915,,
87939,,73917,,
87940,,73918,,
87941,,73919,,
87942,,73920,,
87943,,73921,,
87944,,73922,,
87947,,,76520,
87948,,,76521,
87949,,,76522,
87950,,,76523,
87951,,,76524,
87952,,,76525,
87953,,,76526,
87954,,,76527,
87956,,,76529,
87957,,,76530,
87958,,,76531,
87959,,,76532,
87960,,,76533,
87961,,,76534,
87963,,,76536,
87964,,,76537,
87966,,,,73448
87967,,,,73447
87968,,,,73446
87969,,,76539,
87970,,,76540,
87971,,,76541,
87972,,,76542,
87973,,,76543,
87974,,,76544,
87975,,,76545,
87976,,,76546,
87977,,,76547,
87978,,,76548,
87979,,,76550,
87980,,,,73449
87981,,,76551,
87982,,,76552,
87983,,,76553,
87984,,,76554,
87985,,,76555,
87986,,10115,,
87987,,,,73450
87988,,,76556,
87999,,,,73453
88000,,,76563,
88001,,,76564,
88002,,,76565,
88003,,,76566,
88004,,,76567,
88005,,,76568,
88006,,10119,,
88007,,,,73454
88008,,,76569,
88009,,,76572,
88010,,,76573,
88011,,,76570,
88012,,,76571,
88013,,,,73455
88014,,,76574,
88015,,,,73456
88016,,,76575,
88017,,,76576,
88018,,,76577,
88019,,,76579,
88020,,40005,,
88021,,10120,,
88022,,,,73457
88023,,,76578,
88024,,,76582,
88025,,,76584,
88026,,,76580,
88027,,,76585,
88028,,,76583,
88034,,40012,,
88035,,10124,,
88036,,,,73459
88037,,,76590,
88038,,,76592,
88039,,,,73460
88040,,,76589,
88041,,73927,,
88042,,,76591,
88043,,,,73461
88044,,,76593,
88045,,,76594,
88046,,73928,,
88047,,,,73462
88048,,,76595,
88049,,,76596,
88050,,,76597,
88051,,,76598,
88052,,,76599,
88053,,,76600,
88054,,40024,,
88055,,,76601,
88056,,,76602,
88057,,,76603,
88061,,40062,,
88062,,,,73463
88063,,,76606,
88064,,10128,,
88065,,,,73464
88066,,,,73465
88067,,,76607,
88068,,,76608,
88069,,,76609,
88070,,40109,,
88071,,,,73466
88072,,,76621,
88073,,,76620,
88074,,,76619,
88075,,,76618,
88076,,,76617,
88077,,,76616,
88078,,,76615,
88079,,,76614,
88080,,,76613,
88081,,,76612,
88082,,,76611,
88083,,73987,,
88084,,,,73468
88085,,,76622,
88087,,10131,,
88088,,,,73471
88089,,,76625,
88090,,,76626,
88091,10132,,,
88092,,,,73472
88093,,,76627,
88094,,,76628,
88095,,,76629,
88096,,,76630,
88103,,10137,,
88104,,,,73475
88105,,,,73476
88106,,,76634,
88107,,,76633,
88108,,40072,,
88109,,,,73477
88110,,,76635,
88111,,73929,,
88112,,,,73478
88113,,,76636,
88114,,73930,,
88115,,,,73479
88116,,,76637,
88117,,73931,,
88118,,,,73480
88119,,,76638,
88120,,73932,,
88121,,,,73481
88122,,,76639,
88123,,73933,,
88124,,,,73482
88125,,,76640,
88126,,73934,,
88127,,,,73483
88128,,,76641,
88129,,73935,,
88130,,,,73484
88131,,,76642,
88132,,73936,,
88133,,,,73485
88134,,,76643,
88135,,,76644,
88136,,,76645,
88137,,73937,,
88138,,,76646,
88139,,,76647,
88140,,,76648,
88141,,,76649,
88142,,73938,,
88143,,,76650,
88144,,73939,,
88145,,,,73486
88146,,,76651,
88147,,,76652,
88148,,73940,,
88149,,,,73487
88150,,,76653,
88151,,,76654,
88152,,,76655,
88153,,73941,,
88154,,,,73488
88155,,,76656,
88156,,73942,,
88157,,,,73489
88158,,,76657,
88159,,73943,,
88160,,,,73490
88161,,,76658,
88162,,,76659,
88163,,,,73491
88164,,73944,,
88165,,73945,,
88166,,,,73492
88167,,,76660,
88168,,,,73495
88169,,73946,,
88170,,,,73493
88171,,,,73494
88172,,,76661,
88173,,,76662,
88174,,,76663,
88175,,,76666,
88176,,,76667,
88177,,,76669,
88178,,,76670,
88179,,,76671,
88180,,,76672,
88181,,73947,,
88182,,,,73496
88183,,,76673,
88184,,10089,,
88185,,,76664,
88186,,,76665,
88187,,,76668,
88189,,10142,,
88190,,,,73502
88191,,,76674,
88192,,73948,,
88193,,,,73497
88194,,,,73498
88195,,,,73499
88196,,,,73500
88197,,,,73501
88198,,,76675,
88199,,,76676,
88200,,,76677,
88201,,,76678,
88202,,73949,,
88203,,,,73503
88204,,,76679,
88205,,73950,,
88206,,,76680,
88207,,73951,,
88208,,,,73504
88209,,,76681,
88210,,,76682,
88211,,73952,,
88212,,,,73505
88213,,,76683,
88214,,,76684,
88215,,73953,,
88216,,,,73506
88217,,,76685,
88218,,73954,,
88219,,,,73507
88220,,,76686,
88221,,,76687,
88222,,73955,,
88223,,,,73509
88224,,,76688,
88225,,73956,,
88226,,,,73510
88227,,,76689,
88228,,73957,,
88229,,,,73511
88230,,,76690,
88231,,73958,,
88232,,,,73512
88233,,,76691,
88234,,73959,,
88235,,,,73513
88236,,,76692,
88237,,73960,,
88238,,,,73514
88239,,,76693,
88240,,,76694,
88241,,,76695,
88242,,73961,,
88243,,,,73515
88244,,,76696,
88245,,73962,,
88246,,,,73517
88247,,,76697,
88248,,73963,,
88249,,,,73518
88250,,,76698,
88251,,73964,,
88252,,,,73519
88253,,,76699,
88254,,,76700,
88255,,73965,,
88256,,,,73520
88257,,,76701,
88258,,,76702,
88259,,,76703,
88260,,,76704,
88261,,,76705,
88262,,73966,,
88263,,,,73521
88264,,,76706,
88265,,,76707,
88266,,73967,,
88267,,,,73522
88268,,,76708,
88269,,73968,,
88270,,,,73523
88271,,,76709,
88272,,73969,,
88273,,,,73524
88274,,,76710,
88275,,,76711,
88276,,73970,,
88277,,,,73525
88278,,,76713,
88279,,73971,,
88280,,,,73526
88281,,,76714,
88282,,,76715,
88283,,73972,,
88284,,,,73527
88285,,,76716,
88286,,,76717,
88287,,73973,,
88288,,,,73528
88289,,,76718,
88290,,,76719,
88291,,73974,,
88292,,,,73529
88293,,,76720,
88294,,,76721,
88295,,,76722,
88296,,,76723,
88297,,,76724,
88298,,73975,,
88299,,,76725,
88300,,73976,,
88301,,,,73531
88302,,,76726,
88303,,73977,,
88304,,,,73532
88305,,,76727,
88306,,73978,,
88307,,,,73533
88308,,,76729,
88309,,,76730,
88310,,,,73508
88311,,,,73516
88312,,,,73530
88313,,10147,,
88314,,,,73534
88315,,,76728,
88316,,73990,,
88317,,10148,,
88318,,,,73536
88319,,,,73537
88320,,40082,,
88321,,,76733,
88322,,,76734,
88323,,,76738,
88324,,,76740,
88325,,,,73535
88326,,10150,,
88327,,,,73538
88328,,,76731,
88329,,,76741,
88330,,,76732,
88331,,,76735,
88332,,,76736,
88333,,,76737,
88334,,,76739,
88335,,,76742,
88336,,73979,,
88337,,,,73539
88338,,,76743,
88339,,73980,,
88340,,,,73540
88341,,,76744,
88342,,73981,,
88343,,,,73541
88344,,,76745,
88345,,,76746,
88346,,73983,,
88347,,,,73543
88348,,,76748,
88349,,,76749,
88350,,,76750,
88351,,73984,,
88352,,,,73544
88353,,,76751,
88354,,,76752,
88355,,,76753,
88356,,,76754,
88357,,10154,,
88358,,,,73545
88359,,,76755,
88360,,,76756,
88361,,73829,,
88362,,73991,,
88363,,,,73281
88364,,,,73546
88365,,,76217,
88366,,,76757,
88367,,,76758,
88368,,,76759,
88370,,,76761,
88371,,73985,,
88372,,,76762,
88373,,,76763,
88374,,73986,,
88375,,,,73547
88376,,,76764,
88377,,10126,,
88378,,,76768,
88379,,,76769,
88380,,73992,,
88381,,73993,,
88382,,,,73549
88383,,73994,,
88384,,,,73550
88385,,73995,,
88386,,,,73551
88387,,,,73548
88388,,,76765,
88389,,,76766,
88390,,,76767,
88391,,,76770,
88392,,,76771,
88393,,10169,,
88394,,,,73552
88395,,,76772,
88396,,,,73554
88397,,,,73553
88398,,,,73555
88399,,,,73556
88400,,,,73557
88401,,10171,,
88402,,,76774,
88403,,,76775,
88404,,,76776,
88405,,10172,,
88406,,,,73558
88407,,,76777,
88408,,,74812,
88409,,,,72939
88410,,,,72935
88411,,,,72464
88412,,,,73279
88413,,10182,,
88414,,,,73559
88415,,,76778,
88416,,20211,,
88417,,,76779,
88418,,10184,,
88419,,,,73560
88420,,,76780,
88421,,10185,,
88422,,,,73561
88423,,,,73562
88424,,,76781,
88425,,,76782,
88426,,,76783,
88427,,,76784,
88428,,10187,,
88429,,,,73563
88430,,,76785,
88431,,,76786,
88432,,10188,,
88433,,,,73564
88434,,,76787,
88438,,10190,,
88439,,,,73566
88440,,,76789,
88441,,,76790,
88442,,,,73567
88443,,,76791,
88444,,10174,,
88445,,10197,,
88446,,,,73568
88447,,,76792,
88448,,,76793,
88449,,10205,,
88450,,,,73571
88451,,,,73572
88452,,,76795,
88453,,10206,,
88454,,,,73573
88455,,,,73574
88456,,,76797,
88457,,,76796,
88458,,,76798,
88463,,10210,,
88464,,73997,,
88465,,,,73577
88466,,,,73576
88467,,,76800,
88468,,,76801,
88472,,10212,,
88473,,,76803,
88474,,10216,,
88475,,73998,,
88476,,,,73580
88477,,,,73581
88478,,,76805,
88479,,,76804,
88480,,10218,,
88481,,,,73582
88482,,,76806,
88483,,10219,,
88484,,,,73583
88485,,,76807,
88489,,10224,,
88490,,,,73585
88491,,,76809,
88492,,,76810,
88496,,10227,,
88497,,,,73587
88498,,,,73588
88499,,,,73589
88500,,,76812,
88501,,,76813,
88502,,,76814,
88503,,10228,,
88504,,,,73590
88505,,,76815,
88506,,10231,,
88507,,,,73591
88508,,,,73592
88509,,,76816,
88510,,,76817,
88511,,,76818,
88512,,10234,,
88513,,,,73593
88514,,,76819,
88518,,,,73595
88519,,,76821,
88520,,,76822,
88521,10239,,,
88522,,10239,,
88523,,,,73596
88524,,,76823,
88525,,,76824,
88526,,10240,,
88527,,74000,,
88528,,,,73599
88529,,,76827,
88530,,74001,,
88531,,,76828,
88532,,,76826,
88533,,,76825,
88534,,74002,,
88535,,10242,,
88536,,,,73602
88537,,,76830,
88538,,,76829,
88539,,,76831,
88540,,10245,,
88541,,,,73603
88542,,10246,,
88543,,,,73604
88544,,,76832,
88545,,,76833,
88546,10247,,,
88547,,10247,,
88548,,,,73605
88549,,,,73606
88550,,,,73607
88551,,,76834,
88552,,,76835,
88553,,,76836,
88554,10251,,,
88555,,10251,,
88556,,,,73608
88557,,,76837,
88558,,,76838,
88559,,,76839,
88560,,74003,,
88561,,10258,,
88562,,,,73610
88563,,,,73609
88564,,,76840,
88569,,10265,,
88570,,,,73613
88571,,10267,,
88572,,,,73614
88573,,,76841,
88574,,10268,,
88575,,10268,,
88576,,,,73615
88577,,,76843,
88578,,,76844,
88579,,20009,,
88580,,,76845,
88581,,20129,,
88582,,,,73616
88583,,,76846,
88586,,,,73619
88587,,20095,,
88588,,,,73620
88589,,,76848,
88590,,,76849,
88591,,,76850,
88592,,,76851,
88593,,,76852,
88594,,,76853,
88598,,20094,,
88599,,74005,,
88600,,74006,,
88601,,,,73625
88602,,,76858,
88603,,,76857,
88604,,,76856,
88605,,,76855,
88606,,73763,,
88607,,,,73084
88608,,,75918,
88609,,74007,,
88610,,,,73626
88611,,,76859,
88612,,20106,,
88613,,,,73627
88614,,,76861,
88615,,74008,,
88617,,,,73628
88620,,,76862,
88621,,,76864,
88622,,20125,,
88623,,,,73630
88624,,,76865,
88625,,,76866,
88626,,20222,,
88627,,,,73632
88628,,,76867,
88629,,20221,,
88630,,,,73633
88631,,,76868,
88632,,,76869,
88633,,,76870,
88634,,20117,,
88635,,,,73634
88636,,,76871,
88637,,20166,,
88638,,74010,,
88639,,,,73636
88640,,,,73635
88641,,,76872,
88642,,,76873,
88643,,20139,,
88644,,,,73637
88645,,74011,,
88646,,,,73638
88647,,,76874,
88648,20087,,,
88649,,20087,,
88650,,74012,,
88651,,,,73645
88652,,,,73639
88653,,,,73640
88654,,,,73641
88655,,,,73642
88656,,,,73643
88657,,,,73644
88658,,,76876,
88659,,,76877,
88661,,74013,,
88662,,74013,,
88663,,,,73647
88664,,,76878,
88665,,74014,,
88666,,,,73648
88668,,,76879,
88669,,,76880,
88671,,,76883,
88672,,,76884,
88673,,,76885,
88674,,74015,,
88675,,,,73650
88676,,,,73651
88677,,,76886,
88678,,,76887,
88679,,,76888,
88680,,,76889,
88681,,,76890,
88682,,,76891,
88683,,,76892,
88684,,74016,,
88685,,74017,,
88686,,,,73652
88693,,,76898,
88694,,,76897,
88697,,,76894,
88698,,,76893,
88699,,74018,,
88700,,,,73655
88701,,,76905,
88702,,,76906,
88703,,,76907,
88706,,,76910,
88707,,,76912,
88709,,,76911,
88716,,,76920,
88717,,,76921,
88718,,,76922,
88719,,74020,,
88720,,74019,,
88721,,,,73658
88723,,,,73656
88724,,74021,,
88725,,,,73659
88726,,,76930,
88727,,,76923,
88729,,,76925,
88730,,,76926,
88731,,,76927,
88732,,,76928,
88733,,,76929,
88734,,74024,,
88735,,74023,,
88736,,74025,,
88737,,74034,,
88738,,,,73660
88739,,,,73661
88740,,,,73662
88741,,,,73663
88742,,,,73664
88743,,,,73665
88744,,,,73666
88745,,,,73667
88746,,,,73668
88747,,,,73669
88748,,,,73670
88749,,,,73671
88750,,,,73672
88751,,,76931,
88752,,,76932,
88753,,,76933,
88754,,,76934,
88755,,,76935,
88756,,,76936,
88757,,,76937,
88758,,,76938,
88759,,,76941,
88760,,,76942,
88761,,,76944,
88762,,,76946,
88763,,,76948,
88764,,,76947,
88765,,,76943,
88766,,,76945,
88767,,,76949,
88768,,,76950,
88769,,,76951,
88770,,,76952,
88771,,,76953,
88772,,,76954,
88773,,,76955,
88774,,,76956,
88775,,,76957,
88776,,,76958,
88777,,,76959,
88778,,,76960,
88779,,,76961,
88780,,,76962,
88781,,,76963,
88782,,,76964,
88783,,74035,,
88784,,,,73673
88785,,,76965,
88788,,,,73674
88789,,74040,,
88790,,74036,,
88791,,,,73675
88792,,74037,,
88793,,,,73679
88794,,,76977,
88795,,,76978,
88796,,,76979,
88797,,,76980,
88798,,,76976,
88799,,,76968,
88800,,,76969,
88801,,,76970,
88802,,,76971,
88804,,,76973,
88805,,,76974,
88806,,,76975,
88807,,74039,,
88808,,74038,,
88809,,,,73676
88810,,,,73677
88811,,,,73678
88812,,,,73680
88813,,,,73681
88814,,,,73682
88815,,,,73683
88816,,,,73684
88817,,,,73685
88818,,,,73686
88819,,,76990,
88820,,,76981,
88821,,,76982,
88822,,,76983,
88826,,,76987,
88827,,,76988,
88828,,,76989,
88829,,,76991,
88830,,,76992,
88831,,,76993,
88843,,74042,,
88844,,,,73688
88845,,,77003,
88846,,,77004,
88847,,74043,,
88848,,,77005,
88849,,,77006,
88850,,,77007,
88854,,,77011,
88855,,,77012,
88858,,,,73689
88859,,,,73690
88860,,,,73691
88861,,,,73692
88862,,,,73693
88863,,,,73694
88864,,,,73695
88865,,,,73696
88866,,,,73697
88867,,,,73698
88868,,,,73699
88869,,,,73700
88870,,74044,,
88871,,,,73701
88872,,,77015,
88873,,74045,,
88874,,,,73702
88875,,74046,,
88876,,,,73703
88877,,,77016,
88878,,74047,,
88879,,,,73704
88880,,,77017,
88881,,,,73705
88883,,,77019,
88884,,,77020,
88887,,,77023,
88888,,,77024,
88891,,,77027,
88898,,,77034,
88900,,74048,,
88901,,,,73706
88902,,,77037,
88903,60083,,,
88904,,74049,,
88905,72908,,,
88906,72909,,,
88907,,74051,,
88908,,74050,,
88909,,74052,,
88910,,74054,,
88911,,74055,,
88912,,74058,,
88913,,74058,,
88914,,74056,,
88915,,,,73723
88916,,,,73724
88917,,,,73725
88918,,,,73726
88919,,,77050,
88920,,,77051,
88921,,,77052,
88922,,,77053,
88923,,,77054,
88924,,,77055,
88925,,,77056,
88926,,,77057,
88927,,74059,,
88928,,,,73727
88929,,,77058,
88930,,,77059,
88931,,,,73713
88932,,,,73707
88933,,,,73708
88934,,,,73709
88935,,,,73710
88936,,,,73711
88937,,,,73712
88938,,,,73714
88939,,,,73715
88940,,,,73716
88941,,,,73717
88942,,,,73718
88943,,,,73719
88944,,,,73720
88945,,,,73721
88946,,,,73722
88947,,,77038,
88948,,,77039,
88949,,,77040,
88950,,,77041,
88951,,,77042,
88952,,,77043,
88954,,,77045,
88955,,,77046,
88956,,,77047,
88959,,74062,,
88960,,74065,,
88961,,74060,,
88962,,74061,,
88964,,74063,,
88965,,74066,,
88966,,,,73728
88967,,,,73729
88968,,,,73730
88969,,,,73731
88970,,,,73732
88971,,,,73733
88972,,,,73734
88973,,,,73735
88974,,,,73736
88975,,,,73737
88977,,,77060,
88978,,,77061,
88979,,,77062,
88980,,,77063,
88981,,,77064,
88982,,,77065,
88984,,,77067,
88986,,,77069,
88988,,,77071,
88991,,74067,,
88992,,,,73739
88993,,,77075,
88994,,74072,,
88995,,,,73741
88996,,,77081,
88997,,,77082,
88998,,,77083,
88999,,74070,,
89000,,74071,,
89001,,,,73740
89002,,,,73742
89003,,,,73743
89004,,,,73744
89005,,,,73745
89007,,,77074,
89010,,,77078,
89013,,,77084,
89014,,,77085,
89016,,,77087,
89017,,,77088,
89018,,,77089,
89019,,,77090,
89020,,,77091,
89021,,,77092,
89022,,,77094,
89029,,74074,,
89030,,74078,,
89031,,74080,,
89032,,74086,,
89033,,74076,,
89034,,74075,,
89035,,74077,,
89036,,74079,,
89037,,74081,,
89038,,74082,,
89039,,74083,,
89040,,74084,,
89041,,74085,,
89044,,,,73760
89045,,,,73761
89046,,,,73748
89047,,,,73749
89048,,,,73750
89049,,,,73751
89050,,,,73752
89051,,,,73753
89052,,,,73754
89053,,,,73755
89054,,,,73756
89055,,,,73757
89056,,,,73758
89057,,,,73759
89058,,,77097,
89059,,,77113,
89060,,,77098,
89061,,,77114,
89062,,,77115,
89063,,,77099,
89064,,,77100,
89065,,,77101,
89066,,,77102,
89067,,,77103,
89068,,,77116,
89069,,,77104,
89070,,,77117,
89071,,,77118,
89072,,,77119,
89073,,,77105,
89074,,,77106,
89075,,,77120,
89076,,,77121,
89077,,,77107,
89078,,,77122,
89079,,,77108,
89080,,,77109,
89081,,,77110,
89082,,,77123,
89083,,10236,,
89089,,10030,,
89090,,,,73774
89091,,,77125,
89092,,,77126,
89093,,,77127,
89094,,,77128,
89095,,,76374,
89096,,,76375,
89097,,,,73380
89098,,,,73381
89099,,,,73382
89104,,10114,,
89105,,,,73776
89107,,,,73778
89108,,10122,,
89109,,,77131,
89110,,10123,,
89111,,,,73779
89112,,,77132,
89113,,,,73469
89114,,,,73470
89115,,,76624,
89116,,,76623,
89117,,73989,,
89123,,,,73360
89124,,10046,,
89125,,10049,,
89126,,74093,,
89127,,74096,,
89128,,74098,,
89129,,74097,,
89130,,74095,,
89131,,74094,,
89132,,,,73782
89133,,,,73783
89134,,,,73784
89135,,,,73785
89136,,,,73786
89137,,,,73787
89138,,,,73788
89139,,,77139,
89140,,,77134,
89141,,,77135,
89142,,,77136,
89143,,,77137,
89144,,,77138,
89145,,74100,,
89146,,74101,,
89147,,74102,,
89148,,74103,,
89149,,74104,,
89150,,74105,,
89151,,74106,,
89152,,10051,,
